cat_code,category1,category2,category3,category4,std_6,growth_rate_6,std_12,growth_rate_12,std_24,growth_rate_24,std_36,growth_rate_36,analyze_date,
50002577,디지털/가전,주방가전,오븐,전기오븐,27.534615487193328,-3.276087729914529,22.111201978794888,-0.7292189942798599,17.909163326765157,0.09384039571108516,16.11694884362438,0.04842413910006172,2023-07-13,
50001724,디지털/가전,주방가전,와플제조기,,32.468436495843754,-3.8600894393162393,24.61558677944599,-0.6151516276786477,18.771155346588333,-0.10738332566947609,19.67988974181143,-0.18651442648290673,2023-07-13,
50001720,디지털/가전,주방가전,요구르트제조기,,31.760508904659986,-3.181271391452991,24.591445054589936,-0.06879700162212903,19.904671502305575,0.26934730310466237,16.816952857493778,0.15487531763367107,2023-07-13,
50001707,디지털/가전,주방가전,음식물처리기,,33.78076290942686,-3.7280020102564104,27.539996922928122,-0.39540831853496083,22.517384752991134,0.2949063864291049,20.344835228505943,0.24177834331684345,2023-07-13,
50001857,디지털/가전,주방가전,인덕션,,29.525672872990736,-3.4047098461538465,22.127519462705205,-0.47500815248015005,16.898243532594417,0.09593359826096252,14.916678340145175,0.09809875448467706,2023-07-13,
50001712,디지털/가전,주방가전,전기그릴,,30.769173402090807,-3.3573270598290597,22.94514585908276,-0.26692535131904704,17.507978249106035,0.11997595513709605,15.16669799645424,0.05709693557870103,2023-07-13,
50002574,디지털/가전,주방가전,전기밥솥,압력밥솥,25.285019587380646,-2.6471487794871793,19.13893053223864,0.04164645351319085,14.197421171262725,0.03853195785767653,11.985214716577962,0.02589903595644122,2023-07-13,
50002576,디지털/가전,주방가전,전기밥솥,업소용밥솥,18.813283180376878,-1.9890402393162385,14.586889399447385,-0.1812209079655081,11.620555078893076,0.08694211687826764,10.516342414264106,0.08253818544040725,2023-07-13,
50002575,디지털/가전,주방가전,전기밥솥,일반밥솥,29.870240738667086,-3.489415866666667,22.824767867096014,-0.11454747203961395,17.008400666104603,0.04195803334044619,14.217913039657345,0.03918571641036178,2023-07-13,
50002727,디지털/가전,주방가전,전기쿠커,슬로우쿠커,19.917372786322108,-2.2529243521367506,15.157190810949404,-0.11251071715188214,15.200542405541329,-0.19755094324122485,17.649760976417966,-0.2640549247838663,2023-07-13,
50002730,디지털/가전,주방가전,전기쿠커,에그마스터,16.64983477281474,-1.2220983931623937,22.770120102887777,-0.01691562494664042,16.528686633864073,0.10252778091326151,14.615781257520437,-0.010677468824580025,2023-07-13,
50002728,디지털/가전,주방가전,전기쿠커,전기냄비,25.678074295729804,-2.099927401709402,19.52352808346447,-0.12337303893110194,15.650292292494283,0.09740501162914769,15.281166551907956,0.09715491161827686,2023-07-13,
50002729,디지털/가전,주방가전,전기쿠커,전기찜기,23.262239245064922,-2.3358961264957268,21.66941036685035,0.04337423973362947,18.35923727400253,0.2040567697642165,16.065825053428398,0.13162508403534007,2023-07-13,
50001714,디지털/가전,주방가전,전기팬,,23.379389378253986,-2.3582220239316247,20.9922631692647,-0.3486866323742849,16.6221089545532,0.040020363757601644,15.10546329814024,0.0141672427494429,2023-07-13,
50002584,디지털/가전,주방가전,전기포트,라면포트,28.999274312865676,-2.973419114529915,21.75917825020166,0.031674454452318236,17.23841395843021,0.11525259191294152,14.598870969711534,0.08860424222787688,2023-07-13,
50002583,디지털/가전,주방가전,전기포트,무선포트,30.643847025106734,-3.311104153846154,22.621042918199826,-0.06383975497310662,17.511050153413628,0.19020145812439998,15.049830242764727,0.13570266788892227,2023-07-13,
50002585,디지털/가전,주방가전,전기포트,보온포트,23.905886740747928,-1.7703024820512818,23.09359900521582,-1.0352152275249729,19.577582382546133,-0.019410684252640368,17.6976527895177,-0.0032605255962447743,2023-07-13,
50002586,디지털/가전,주방가전,전기포트,유선포트,18.89057959480075,-1.774914273504273,16.488891882032434,-0.08590018867924523,12.32865535504285,0.09303401290942069,10.477861379745798,0.007606028670322905,2023-07-13,
50002587,디지털/가전,주방가전,전기포트,전기물통,36.97615348503059,-4.265071507692308,33.154671147533314,0.14337783360368833,26.363545502276814,0.3668132268750666,22.3307280092428,0.21546429161859304,2023-07-13,
50002566,디지털/가전,주방가전,전용냉장고,반찬냉장고,22.37434538629512,-2.13097497094017,20.294672792206708,0.09496088277981751,15.166672778821118,0.1329998893630642,12.877248314829139,0.05338385486241723,2023-07-13,
50006372,디지털/가전,주방가전,전용냉장고,쇼케이스,18.88548614680819,-1.7104546085470083,16.17336766714126,0.21850044138990873,12.50259201078207,0.08245338669582868,12.273635759603367,0.123028800066381,2023-07-13,
50002567,디지털/가전,주방가전,전용냉장고,쌀냉장고,17.523881925834964,2.0614797401709417,19.25449453951516,0.35529282335866164,17.50214725065338,0.23717822047370124,20.066712600957093,0.32018509479856494,2023-07-13,
50002568,디지털/가전,주방가전,전용냉장고,와인냉장고,26.163160920561502,-2.2843128717948717,19.56550756275237,0.012034543242551238,15.251439845855817,0.19184376608343123,12.952936803397535,0.11808238717579933,2023-07-13,
50006373,디지털/가전,주방가전,전용냉장고,육수냉장고,18.7100460550496,-0.10743404786324723,17.356887093767302,0.4735492653461969,16.46130948789766,0.22647298164941865,14.984069925060298,0.16091300523146468,2023-07-13,
50002569,디지털/가전,주방가전,전용냉장고,제빙기,28.770521973799948,-1.93860332991453,22.35677475003546,-0.12496768803893095,19.019983161737912,0.2113214234503361,16.635214945339992,0.17145290697159837,2023-07-13,
50002570,디지털/가전,주방가전,전용냉장고,화장품냉장고,28.69770192860423,-2.959052475213674,22.751476413919573,-0.43858104883462823,20.57268947320685,0.1838104989331058,18.009977374028978,0.08244231840811737,2023-07-13,
50001856,디지털/가전,주방가전,전자레인지,,33.16865856017656,-3.5958727213675212,24.545703891062814,-0.06830448689490279,18.519555318159732,0.16260059100608137,15.650335490660355,0.11123618104660896,2023-07-13,
50002723,디지털/가전,주방가전,정수기,기타정수기주변기기,6.668500555070302,-0.24201012307692205,9.00705978533043,0.25882389353709556,8.320135846847037,-0.07679449941320807,8.065587448343482,-0.06346629324651096,2023-07-13,
50002590,디지털/가전,주방가전,정수기,냉온수기,16.265002807996712,-1.6556125504273496,14.344131049330294,0.247800926321182,10.907564012961366,0.1218608094526834,9.66002795604219,0.0923687784609063,2023-07-13,
50002589,디지털/가전,주방가전,정수기,냉온정수기,33.7193060553843,-3.9886868649572653,27.380285556562082,-1.0488809886450954,23.353968556567846,0.20720316627547217,20.532192952406795,0.19365778650566612,2023-07-13,
50002588,디지털/가전,주방가전,정수기,냉정수기,32.394068176376386,-3.7735779897435897,28.694073031190698,-1.443226271663963,22.870088472779944,0.017565895764429986,19.464393280554525,0.03700120570245435,2023-07-13,
50002591,디지털/가전,주방가전,정수기,미니정수기,26.696039398730075,-2.5358367316239314,20.036784545838504,-0.059075193801758574,16.11007052977846,-0.16847803131334674,14.479614367778964,-0.1190828762150116,2023-07-13,
50002592,디지털/가전,주방가전,정수기,정수기필터,25.783083583899753,-2.724743883760683,19.58940375040837,-0.028122232562110036,15.36401941668648,0.19006513992318375,13.93851486591501,0.15885357618814303,2023-07-13,
50001710,디지털/가전,주방가전,제빵기,,18.136112727299516,-2.0104781846153834,15.841270369759451,-0.24231930376504726,16.271135721351747,0.059623488797610286,15.750820002915143,0.02170556885460942,2023-07-13,
50001722,디지털/가전,주방가전,죽제조기,,17.713335020239384,-0.9195791179487176,17.098026824561806,0.4720856484248275,15.92665307819,-0.07936294393470605,19.90232092235401,-0.3302964646046373,2023-07-13,
50001860,디지털/가전,주방가전,쥬서기/녹즙기,,11.889286736500503,-0.3604878188034176,13.41116040286931,0.09012045035430756,12.82181441642783,-0.008507549290515025,13.10000868687069,-0.10702468448420283,2023-07-13,
50001706,디지털/가전,주방가전,진공포장기,,37.73486718855276,-4.19141156923077,27.973308484699984,-0.4938662481857763,23.24242247693055,0.3146465617198335,20.765550038795535,0.24380572513473792,2023-07-13,
50006962,디지털/가전,주방가전,커피머신,업소용에스프레소머신,16.51558646521663,-1.632822762393162,13.537456089568161,-0.2710143729189784,11.536929013175978,-0.044792137842739554,10.364626334224408,0.007254113748794741,2023-07-13,
50002724,디지털/가전,주방가전,커피머신,에스프레소머신,26.82308115126421,-2.7826432,20.34996901274625,-0.3794921006573889,15.868322978196382,0.1409620092286355,13.87517019787529,0.11601608496783675,2023-07-13,
50002725,디지털/가전,주방가전,커피머신,캡슐/POD머신,22.847181131449194,-2.2944655897435897,18.151635667509044,0.0681614816870148,18.36179477533763,-0.31257900106689396,17.44655877946691,-0.255086814559593,2023-07-13,
50007232,디지털/가전,주방가전,커피머신,커피머신부속품,22.064017219067154,-2.2627130085470077,16.469096930640628,-0.11548733714675984,13.67182572148436,0.16595188722927584,14.379136943877167,0.19919306261952563,2023-07-13,
50001708,디지털/가전,주방가전,커피메이커,,22.988140062053265,-2.826961760683761,20.664354720069174,-0.17304203491846654,16.321749032241282,-0.023653708951242698,14.148992701495876,0.004081004662483537,2023-07-13,
50001709,디지털/가전,주방가전,커피자판기,,26.652489398047,-2.4457131794871794,19.61092747624919,-0.05798682446853902,16.247590293615197,0.2530725290195242,14.302056305291154,0.1695959612934836,2023-07-13,
50001725,디지털/가전,주방가전,탄산수제조기,,25.867398921602998,-2.2479703111111107,19.84774000806919,0.018085150260394506,15.447585038961803,0.19340761074362528,12.93061516392049,0.09728220379004601,2023-07-13,
50003208,디지털/가전,주방가전,토스터기,오븐토스터기,19.45509464761837,-2.3801031692307686,20.126781824292685,-0.258664054896269,15.57353848009222,-0.1466097451189586,17.09463390360689,-0.14100435728848915,2023-07-13,
50002726,디지털/가전,주방가전,토스터기,팝업토스터기,32.216947252274664,-3.529970143589743,24.224568498253625,-0.19037006701955098,19.785660629807605,0.23736100848180958,16.685001433563453,0.11953338915142797,2023-07-13,
50001715,디지털/가전,주방가전,튀김기,,30.603366685312118,-3.4516281094017085,25.144706901659603,0.023944270895586248,19.864237787341406,0.2327838096127174,17.733797992209837,0.06753263632627905,2023-07-13,
50001858,디지털/가전,주방가전,하이라이트,,28.01747775125903,-2.6523691623931622,21.36964330390841,-0.38012179885597186,16.286482899663575,0.08162126010882328,13.506596262323878,0.026534150369047365,2023-07-13,
50007109,디지털/가전,주방가전,하이브리드,,21.934688243002007,-2.4407886290598295,19.971202169105343,-0.3485506151284892,18.693793817257756,-0.35945840787367933,20.99601429893977,-0.3645836509775414,2023-07-13,
50001859,디지털/가전,주방가전,핫플레이트,,22.84218288426654,-1.6937364923076927,16.62924630368136,0.01939374156919665,11.909232495762367,0.05610454182225541,9.755224266657583,0.028944705346841362,2023-07-13,
50001716,디지털/가전,주방가전,핸드블렌더,,24.888172170636857,-1.881288543589743,19.66477690027268,-0.04846963886280165,14.618769141349777,-0.05751270425690792,13.895312575317615,-0.09959841541938663,2023-07-13,
50001717,디지털/가전,주방가전,홍삼제조기,,26.748985312520517,-2.0621819145299143,19.88838224187436,0.08852103816272525,14.698287140564993,0.12562742003627445,12.238338520036766,0.06565266981713583,2023-07-13,
50002927,디지털/가전,주변기기,마우스,무선마우스,32.55900677585627,-3.5696351794871797,24.036088428210363,-0.11498427516434725,18.82819635054456,0.21146134823429003,16.002154386095814,0.11524928986423483,2023-07-13,
50002928,디지털/가전,주변기기,마우스,유선마우스,29.438385000831243,-2.7824914905982903,22.818460395540125,0.17855541791172208,17.50498826294175,0.2257200937800064,14.907626691731881,0.13828583486905535,2023-07-13,
50002929,디지털/가전,주변기기,마우스,트랙볼마우스,28.027087205053377,-2.7564175931623924,21.390776947860644,0.07037017203107668,15.608301267772863,0.022784037714712678,24.678095398652356,-0.33981097284695977,2023-07-13,
50002930,디지털/가전,주변기기,마우스,펜마우스,16.18824851023143,-1.3208589059829041,13.19057956631869,-0.22889263339878732,13.93602905264861,-0.29095945166968945,12.996336340942486,-0.20171586715873002,2023-07-13,
50002931,디지털/가전,주변기기,마우스,프리젠터,35.679612553735154,-4.29355038974359,28.562164017790373,0.17046250789720846,22.610574658218788,0.32678225402752586,19.424157823732735,0.20453786466153534,2023-07-13,
50005482,디지털/가전,주변기기,복합기/프린터소모품,3D프린터 소모품,34.241454472648556,-3.9269318735042744,26.601888492276412,-0.12106922393921271,20.78329082897289,0.24155883004374276,17.84105788781231,0.10220909157433897,2023-07-13,
50002951,디지털/가전,주변기기,복합기/프린터소모품,기타복합기/프린터소모품,32.9073691205082,-3.4575442871794873,24.630881555489637,-0.04599348501664799,19.780849457458576,0.2762812293289236,17.026809535394626,0.17922835615052712,2023-07-13,
50002948,디지털/가전,주변기기,복합기/프린터소모품,잉크,32.177065475093,-3.2452651555555554,24.089109843108993,-0.02921518270297952,18.937448030555586,0.2450370105089086,16.140970180503498,0.15579938855083686,2023-07-13,
50002949,디지털/가전,주변기기,복합기/프린터소모품,토너,33.139241011796116,-3.3628629435897435,24.457775309206347,-0.1359666020660803,20.008553968256095,0.2842741596073829,17.27891378851267,0.18649207177063745,2023-07-13,
50002937,디지털/가전,주변기기,복합기,잉크젯복합기,36.607284662676435,-4.45664315897436,29.307685070940373,0.021444112951421665,23.961103205671,0.3568119058465806,20.771085396038167,0.23297697951668228,2023-07-13,
50002938,디지털/가전,주변기기,복합기,컬러레이저복합기,32.41491576827439,-3.1548485538461537,25.038448207518886,0.1842597293605397,19.62530210440481,0.2689884032326896,16.667356278696058,0.1633867877226534,2023-07-13,
